duration,source_ip,destination_ip,source_port,destination_port,protocol,flag,forwarding_status,tos,packets,bytes
-0.18611909214801645,-0.7245211534458506,1.3685774880990176,-0.9949047580693527,-0.00011717529120137888,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.026632064126609022
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,0.8731151719083731,-0.7798906420248034,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245211534458506,0.7362974921571688,1.49296958676263,-0.8618172054372673,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.02667905038791236
-0.15258724809620272,1.495802201841024,-0.7559317822196013,-0.9960598175406638,0.6940415822819808,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.02598913545110835
-0.18611909214801645,-0.7245226543708301,-0.7559331151784017,-0.9937909507220172,-0.47534925885930196,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.18611909214801645,-0.7245226543708301,-0.7559331160640886,-0.9937909507220172,-0.36884887040708547,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.8779549865991133,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245229098099405,-0.7559328592148845,-0.7131114991934425,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245229098099405,-0.7559328592148845,-0.8922694736185748,-0.860698329760921,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026614052726442745
-0.1665737926739646,1.4958237556169922,-0.7559317813339145,-0.9960598175406638,1.0202974415365722,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.02598913545110835
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,1.5270438411663045,-0.587651224892573,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.1550976535332369,-0.7245215832882156,-0.5820553266159438,1.3584876626028484,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026409662489773222
-0.18611909214801645,-0.724522910690765,-0.7559323623445278,-0.31647232717003787,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.15366313614064595,-0.7245215824073911,1.4766519232560824,0.9001353131122555,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026400265237512557
-0.15491833885916304,-0.724521580645742,1.4766487710963678,1.4104653388118438,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.0263994821331575
-0.16191161114804398,1.4958064641508693,-0.7559317813339145,-0.9960598175406638,0.5964921992405342,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.1622702404961917,1.4958053243639422,-0.7559317795625407,-0.9960598175406638,0.9002876652884716,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.02598913545110835
-0.18611909214801645,-0.724522910690765,-0.7559323623445278,-0.7240845641708971,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.1543803948369414,-0.724521580645742,1.476651936541386,0.6789001722322223,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.0263994821331575
-0.18611909214801645,-0.724522908929116,-0.7559328592148845,-0.6357637667395805,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.17787061714061841,-0.7245211534458506,-0.3905527343233141,-0.9937909507220172,1.1530292486231284,1,14,0.0,-0.41020973645742026,-0.023012442459593968,-0.020949075821970305
-0.03370161918522683,-0.6265120717560438,-0.755931350004389,-0.8180156504628672,-0.8629775209534781,1,17,0.0,2.655951115745958,-0.021784869954107874,-0.02634779724572383
-0.1665737926739646,1.4958237714718337,-0.7559317813339145,-0.9960598175406638,1.4132300031334268,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,1.6406521905945373,-0.44961511830333833,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.16800831006655556,1.7819112150051584,-0.755931350004389,0.7178421772649934,-0.860698329760921,1,13,0.0,-0.41020973645742026,-0.02485380121782311,-0.026119130774047584
-0.10412745742773934,1.3971763659425265,-0.7559319460716798,-0.7220632100961029,-0.8187612118178692,1,8,0.0,-0.41020973645742026,-0.02669515997605225,-0.02663128102225397
-0.1599391497332314,-0.7245215824073911,1.4766704695399882,0.5742022815826746,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026397132820092335
0.21792169720893143,-0.7245213040668432,-0.3858382716115252,-0.8021748348563162,-0.8629775209534781,1,1,0.0,-0.41020973645742026,-0.02485380121782311,-0.026513815368995622
-0.18611909214801645,-0.2551543478165482,-0.755931350004389,-0.15187635250821938,-0.8618172054372673,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.02668061659662247
-0.18611909214801645,-0.46864780803867967,-0.7559326457643392,-0.9937909507220172,0.9944804213008793,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.14075247960732729,-0.46792553105267026,-0.7559313021772959,-0.9788164297189494,1.1662899973798246,1,14,0.0,-0.41020973645742026,0.012587160199502762,0.03495517787674113
-0.1776016451295076,-0.724521745359927,1.8411750743211084,-0.8603403296616206,-0.860698329760921,1,14,0.0,-0.41020973645742026,-0.01994351119587873,-0.025663364039405206
4.191848675365523,1.5224888012409765,-0.755931350004389,1.3047361450629111,-0.860698329760921,1,11,0.0,-0.41020973645742026,0.03897996906745378,-0.02049644150474815
-0.15491833885916304,-0.7245215832882156,-0.5820553266159438,0.8593369625005918,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02640887938541817
-0.16262886984433944,1.4958022088876202,-0.7559317813339145,-0.9960598175406638,1.0908280489862503,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.16621516332581684,1.4958237714718337,-0.7559317813339145,-0.9960598175406638,1.3800366914018216,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.724522908929116,-0.7559328592148845,1.0179926313099537,0.8313317717536512,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245221628707488,0.7362974921571688,1.2526347124819897,-0.8618172054372673,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.02668453211839775
-0.18611909214801645,-0.7245229098099405,-0.7559323623445278,1.6047628427359453,-0.49130359720720207,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.12344861355919884,0.38308543107674287,-0.7559323605731539,-0.7220632100961029,-0.7307015521054334,1,8,0.0,-0.41020973645742026,-0.02669515997605225,-0.02663128102225397
-0.17051871550358974,1.5224888012409765,-0.755931350004389,0.5477596701144476,-0.860698329760921,1,11,0.0,-0.41020973645742026,-0.017488366184906543,-0.025735409640070324
-0.18611909214801645,-0.724522910690765,-0.7559323623445278,-0.5566009408308011,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,-0.47574677783903063,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245226543708301,-0.7559331151784017,-0.9937909507220172,-0.492463912723413,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.15886326168878817,-0.724521580645742,1.4766705120529597,1.0749618145199715,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.0263994821331575
-0.18611909214801645,-0.724522908929116,-0.7559328592148845,0.7369831627895758,-0.8199629671739448,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245226543708301,-0.7559331151784017,-0.9937909507220172,-0.5047715451632216,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
0.21792169720893143,-0.7245226561324791,-0.2344748790209013,-0.8990348219505392,-0.8629775209534781,1,1,0.0,-0.41020973645742026,-0.02485380121782311,-0.026513815368995622
-0.1550976535332369,-0.724521580645742,-0.5820553266159438,0.8762915854544783,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02639791592444739
-0.1760774703998797,1.4221616721631005,-0.755931350004389,0.5402517835509261,-0.860698329760921,1,14,0.0,0.6970150157271329,-0.01810215243764959,-0.02583094837138711
-0.18611909214801645,-0.7245229054058179,-0.7559319434146191,0.6871918491512763,-0.8447854312528855,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.1628081845184133,1.4958022088876202,-0.7559317813339145,-0.9960598175406638,1.4670603551176404,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.15491833885916304,-0.7245215824073911,1.4766487967812882,0.8273253142956867,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026392434193962
-0.1628081845184133,1.495802176297113,-0.7559317795625407,-0.9960598175406638,0.7517258393736093,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.7245217427174534,0.7362974921571688,0.8085555978868828,-0.8618172054372673,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.02668453211839775
-0.18611909214801645,-0.7245211534458506,0.7362974921571688,0.4445468559280141,-0.8618172054372673,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.026681399700977528
-0.18611909214801645,-0.7245213049476678,-0.755933112521341,-0.9937909507220172,-0.6504740221274213,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
0.24477406965149348,-0.5648498949644123,-0.755931211837231,-0.9937909507220172,0.6918452707691529,1,7,0.0,1.293212959211123,-0.02669515997605225,-0.026604655474182077
-0.18611909214801645,-0.7245229098099405,-0.7559323623445278,1.634546876246179,-0.7263503689196424,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.14774575189620823,1.7130709781251683,-0.755931350004389,1.5172258356601611,-0.8629775209534781,1,18,0.0,2.655951115745958,-0.023626228712337015,-0.026412794907193445
1.8699029607829782,-0.7245211534458506,-0.4871111680222502,-0.9937909507220172,0.14778161318582608,1,7,0.0,-0.41020973645742026,-0.027308946228795296,-0.026651641735485416
-0.18611909214801645,-0.7245229054058179,-0.7559319434146191,0.7806691620795171,-0.6154573574417703,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245226543708301,-0.7559331160640886,-0.9937909507220172,-0.08448868925568104,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.16191161114804398,1.4958053243639422,-0.7559317822196013,-0.9960598175406638,0.7736889545018873,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.7245229062866424,-0.7559323623445278,0.9295480775067108,-0.819175610216516,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18450526008135162,-0.7245211534458506,1.402601761889681,-0.9937909507220172,1.6504316465188302,1,11,0.0,-0.3250386016739931,-0.02055729744862178,-0.01245082736090659
-0.16244955517026557,-0.5515997600737598,-0.7559317813339145,-0.9960598175406638,1.4923386574350928,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.7245221602282752,-0.7559331169497755,-0.9937909507220172,-0.7898776434321902,1,8,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.16173229647397008,1.4958064782440614,-0.7559317813339145,-0.9960598175406638,0.9767027299989335,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
0.6686739591621226,-0.7245211534458506,1.8677256225988328,-0.9937909507220172,1.7353418784015509,1,5,0.0,-0.41020973645742026,-0.027308946228795296,-0.026667303822586527
-0.1628081845184133,1.4958021622039208,-0.7559317795625407,-0.9960598175406638,0.8975111960175383,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.170160086155442,0.2172897133972452,-0.755931350004389,-0.6106824753625415,-0.860698329760921,1,5,0.0,-0.41020973645742026,-0.02669515997605225,-0.02664537690064497
-0.1538424508147198,-0.7245215824073911,1.476651936541386,0.7800503802198862,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026393217298317055
-0.1538424508147198,-0.7245215832882156,1.4766519232560824,0.8284391216430222,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026409662489773222
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.592902809929147,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18593977747394258,-0.7245229062866424,-0.7559315023425377,-0.7101413462672143,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245229062866424,-0.7559323623445278,0.8493126963745712,-0.8427963189393811,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.1543803948369414,-0.7245215832882156,-0.5820553832999061,1.1332923178211773,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026409662489773222
0.2800990604440459,-0.7245211534458506,-0.339810999643623,-0.9937909507220172,1.493581852631033,1,7,0.0,-0.41020973645742026,-0.027308946228795296,-0.026667303822586527
-0.15958052038508366,-0.724521580645742,1.4766704854823525,0.4792811443152951,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026396349715737278
-0.18611909214801645,-0.7245213049476678,-0.755933111635654,-0.9937909507220172,-0.7729287489275379,1,8,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.1791258198591355,-0.585098966350162,-0.7559315466268832,-0.9937909507220172,0.021472981278294643,1,10,0.0,1.293212959211123,-0.027308946228795296,-0.02667043624000675
-0.18611909214801645,-0.7245229054058179,-0.7559319434146191,0.6871918491512763,-0.529138171003651,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245229062866424,-0.7559323623445278,1.5199072237185616,-0.6152087184025823,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245226543708301,-0.7559331160640886,-0.9937909507220172,-0.05937614629768759,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.1550976535332369,-0.7245215824073911,-0.5820553832999061,1.2749933636766526,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02639791592444739
-0.15348382146657208,-0.724521580645742,1.4766519232560824,0.6268399917752762,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026392434193962
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.23442185258298096,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.15958052038508366,-0.724521580645742,1.47667050053903,0.7871869976676292,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026396349715737278
-0.15464936684805222,1.2211590021073995,-0.7559323614588408,-0.9937909507220172,-0.728961078831117,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025180188652335882
-0.16262886984433944,1.495802201841024,-0.7559317822196013,-0.9960598175406638,1.022120794490618,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.02598913545110835
1.2179148058503866,-0.7245215982622324,-0.8330499550727778,-0.9937909507220172,0.8767912760852005,1,6,0.0,-0.41020973645742026,-0.02485380121782311,-0.026457431855431618
-0.0837304132518366,-0.7245211534458506,1.7747968870829438,-0.9937909507220172,1.5828432676995443,1,14,0.0,-0.41020973645742026,-0.015033221173934356,-0.00762142280327851
-0.18611909214801645,0.75951540150344,-0.7559315023425377,-0.9949047580693527,1.5007923847674864,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.02667200244871686
-0.18611909214801645,-0.7245213049476678,-0.755933111635654,-0.9937909507220172,-0.11871799698390315,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.1538424508147198,-0.724521580645742,1.4766530826202482,1.2069686112412294,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02639400040267211
-0.1479250665702821,-0.7245215832882156,1.476651936541386,1.0652675653857542,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02639791592444739
-0.1599391497332314,-0.7245215824073911,1.4766704854823525,0.7234937182496223,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02639478350702717
-0.18611909214801645,-0.7245226543708301,-0.7559331160640886,-0.9937909507220172,-0.7046773326704171,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.15402176548879368,-0.7245215832882156,1.476651936541386,0.5771724345089029,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026397132820092335
-0.18611909214801645,-0.7245229054058179,-0.7559319434146191,0.5874854655027512,-0.6236210058951115,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245211534458506,0.7362974921571688,0.95937336314092,-0.8618172054372673,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.026690796953238196
-0.18593977747394258,-0.7245229098099405,-0.7559328592148845,-0.39336628626017056,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.16209092582211784,-0.5515997037009905,-0.7559317795625407,-0.9960598175406638,1.2776802869360728,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.4307819627058521,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245229098099405,-0.7559323623445278,0.5815451596502946,0.4945916330132967,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.724522910690765,-0.7559323623445278,-0.6424466108235941,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.724522910690765,-0.7559323623445278,-0.7475157705889204,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.724522908929116,-0.7559328592148845,1.2261095967658118,-0.7343896978533896,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.1538424508147198,-0.724521580645742,1.4766530826202482,0.6365754930334689,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026398699028802444
-0.15420108016286757,-0.724521580645742,-0.5820553832999061,0.7402420805836318,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026388518672186723
-0.1599391497332314,-0.7245215824073911,1.4766704854823525,0.5496985199412912,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026397132820092335
-0.1538424508147198,-0.724521580645742,1.4766530967912388,0.357958647703664,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026393217298317055
-0.1538424508147198,-0.7245215824073911,1.4766531100765423,0.6918120870365203,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026398699028802444
-0.18611909214801645,-0.7245226543708301,-0.7559331151784017,-0.9937909507220172,-0.2664095862616072,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,1.379856262822102,-0.8265933415522929,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,0.75951540150344,-0.755931350004389,-0.9949047580693527,1.2576234044415697,2,4,0.0,-0.41020973645742026,-0.027922732481538343,-0.026648509318065193
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,-0.8382704433347852,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245211534458506,-0.20829746178169967,-0.9937909507220172,1.783619291843898,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.026701760414208974
-0.18611909214801645,-0.7245229062866424,-0.7559323623445278,0.37846095331943436,-0.8266347813921576,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.4636599055142404,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245213049476678,-0.755933112521341,-0.9937909507220172,-0.5917537690391759,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.18611909214801645,-0.5956111850637317,-0.755931350004389,1.43001884557618,-0.8618172054372673,2,4,0.0,2.655951115745958,-0.027922732481538343,-0.026690796953238196
-0.16998077148136814,-0.7245219047891649,-0.9123463145729879,0.3802760467743516,-0.860698329760921,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.02646213048156195
-0.16621516332581684,1.4958237978965692,-0.7559317795625407,-0.9960598175406638,1.620967920375046,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.6121262997016802,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245213049476678,-0.755933111635654,-0.9937909507220172,-0.6305414591525124,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.1568908002739756,-0.7245211534458506,-0.4780239007528306,-0.9960598175406638,1.6139645874379158,1,7,0.0,-0.41020973645742026,-0.02669515997605225,-0.0266359796483843
-0.18611909214801645,-0.7245229098099405,-0.7559323623445278,0.4834476088368098,-0.6708209835009771,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18432594540727773,-0.7245211534458506,1.4026018141452088,-0.9937909507220172,1.2791721211712013,1,11,0.0,-0.3250386016739931,-0.01810215243764959,-0.007728708099921131
-0.18611909214801645,-0.7245229098099405,-0.7559323623445278,0.8077718075313504,-0.6112304937755735,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.16191161114804398,1.4958053243639422,-0.7559317813339145,-0.9960598175406638,0.5722913327595637,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.15958052038508366,-0.7245215824073911,1.4766704695399882,1.4606691736898971,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.0263994821331575
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,0.368354182945463,-0.6534991304375426,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.05145377191853997,-0.7245217444791024,1.886625010390717,-0.8060112823860278,-0.5877341045723024,1,1,0.0,-0.41020973645742026,-0.026081373723309202,-0.026588993387080963
-0.1599391497332314,-0.724521580645742,1.4766704854823525,0.7299290495897836,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.026393217298317055
-0.18611909214801645,-0.7245229054058179,-0.7559315023425377,-0.6628251600674383,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.006804418074146306,-0.46864780803867967,-0.7559331488345042,-0.9937909507220172,1.0772357815106366,1,6,0.0,2.655951115745958,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.724522910690765,-0.7559323623445278,-0.684936298518249,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.17105665952581134,0.43636542719186994,-0.7559317822196013,-0.9960598175406638,1.3294800867669174,1,14,0.0,-0.41020973645742026,-0.025467587470566155,-0.025986786138043182
-0.11995197741475835,-0.5055619234088528,-0.7559321054953237,-0.9937909507220172,0.9466174062571789,1,14,0.0,1.293212959211123,-0.013805648668448262,-0.0011858712134313293
-0.18611909214801645,-0.7245213049476678,-0.755933111635654,-0.9937909507220172,-0.17644369391539635,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.18522251877764712,-0.724522910690765,-0.7559323623445278,-0.3066130695399189,-0.860698329760921,1,3,0.0,-0.41020973645742026,-0.027308946228795296,-0.026582728552240517
-0.18611909214801645,-0.7245229062866424,-0.7559315023425377,0.5033723847169247,-0.47385742462417363,1,1,0.0,-0.41020973645742026,-0.027922732481538343,-0.026704892831629197
-0.18611909214801645,-0.7245213049476678,-0.755933112521341,-0.9937909507220172,-0.200893199435555,1,6,0.0,-0.41020973645742026,-0.027922732481538343,-0.02670802524904942
-0.1538424508147198,-0.7245215824073911,1.4766519232560824,1.2416203953805596,-0.8629775209534781,1,17,0.0,-0.41020973645742026,-0.02485380121782311,-0.02639556661138222
0.217876868540413,-0.7245226543708301,1.7178189732968028,-0.8413643526329396,-0.8629775209534781,1,1,0.0,-0.41020973645742026,-0.02485380121782311,-0.026513815368995622
